raw,processed
"Aplikasi OVO ini bisa digunakan untuk pembayaran kepentingan yang lain, semoga bermanfaat untuk orang banyak buat kepentingan pembayaran yang lain nya. Terima kasih atas segala perhatiannya 🙏🙏🙏🙏🙏🙏🙏",digunakan untuk pembayaran kepentingan semoga bermanfaat untuk orang kepentingan pembayaran terima atas perhatiannya
"hy ovo knapa setiap mau top up harus konfirmasi ulang,, kan isi pulsa di sebelah belum tentu buka, karna konfirmasi harus ada pulsa reguler, terimakasih",hai knapa top up konfirmasi ulang isi pulsa sebelah konfirmasi pulsa reguler terimakasih
"tolong ini dana saya di ovo invest gabisa dicairin 400k alias di ovo dananya ilang ,saya di lempar² dari ovo ke akses ksei nanti disuru ke ovo lagi, udh nelp cs nya berkali² tetep aja di lempar, saya minta kejelasan nya dr pihak ovo langsung.",invest tidak bisa dicairin alias dananya hilang lempar akses ksei disuru udah nelp cs berkali tetap lempar meminta kejelasan pihak langsung
Ovo sendang tidak beres jangan di download mending ganti dan pakai aplikasi sebelah .. masa iya akun tiba tiba Log out sendiri .. mana nomor yang gue pakai sudah tidak aktif dan di ovo tersebut ada saldonya huftt,sendang beres download lebih baik ganti pakai sebelah masa akun tiba tiba log out nomor pakai aktif saldonya huftt
"haii, aplikasi ovo bagus banget. Cs nya tanggap banget, cepet banget nanggapin keluhan pengguna. Untuk upgrade, tf dll cepet, mudah jugaa. apk ini pokoknya bagus banget deh",hai bagus banget cs tanggap banget cepat banget nanggapin keluhan pengguna untuk upgrade tf dan lain-lain cepat mudah pokoknya bagus banget deh
tampilan aplikasi bagus cuma kalau mau top up repot gk bisa langsung di agen alfa atau indo hanya melalui bank transfer nex update tolong di adakan kedua agen tersebut dong supaya lebih gampang,tampilan bagus top up repot gak langsung agen alfa indonesia bank transfer nex update adakan kedua agen gampang
"alhamdulilah g jd kehilangan 200.000, laporan cepat di tanggapi, uang sudah kembali, terimakasih yg lain kalo kena masalah lapor ke ovo tunjukan bukti pasti selesai ko",alhamdulilah jadi kehilangan laporan cepat tanggapi uang kembali terimakasih kena masalah lapor tunjukkan bukti selesai
"Susah banget upgrade ke premier, upload foto susah beud, beda sama aplikasi sebelah, , alangkah baiknya bisa pakai dokumen pendukung seperti SIM bila masih kurang jelas foto e-KTp nya.",susah banget upgrade premier upload foto susah banget beda sebelah alangkah sebaiknya pakai dokumen pendukung sim kurang jelas foto ktp
Saya baru saja top up ovo lebih dari 1jta tapi kenapa tiba tiba saya gak bisa log in ke akun ovo saya dengan alasan salah kode log in?apa apaan ini,top up jta tiba tiba log akun alasan salah kode log
Bobrok kali ya pelayanan nya giliran topup aja langsung kau potong admin giliran transaksi paket data 1x24 nunggu ga ada masuk cs nya pun di chat ga ada respon bagus q isi di aplikasi lain dosa kau nahan duit orang ga ada kejelasan sudah ku email ga ada respon,bobrok kali pelayanan giliran topup langsung potong admin giliran transaksi paket data menunggu masuk cs chat respon bagus isi dosa menahan duit orang kejelasan ku email respon
"Setelah melihat komenan yang lain jadi nyesel gw,,, pantes aja investasi gw masih dalam proses mulu udh 2 hari, takut hangus duit gw,,,",melihat komentar jadi menyesal investasi proses terus udah takut hangus duit
"Bos kenapa akun ovo saya tidak bisa di buka padahal saya baru top up jadi ada saldo nya 250000 jadi gimana tolong bantuannya,saya udaj telpon cs nya jga",bos akun top up jadi saldo jadi bantuannya udaj telpon cs
"Kenapa sih TF ke bank ggal mulu,bikin kesel ajh udh di uninstal di download lgi jga gk bisa TF siall amat",tf bank ggal terus kesal udah uninstal download gak tf siall
"Terima kasih ovo sudah melengkapi sistem pembayaran di voucher game, dengan ini saya bisa beli voucher game disini, semoga sukses selalu OVO, buat fitur investnya mantap banget kalau hasil diperoleh sedikit, bermanfaat untuk menabung, soalnya saya suka menabung, tanpa adanya potongan, semoga sukses kedepannya :)",terima melengkapi sistem pembayaran voucher permainan beli voucher permainan semoga sukses fitur investnya mantap banget hasil diperoleh bermanfaat untuk menabung soalnya suka menabung potongan semoga sukses kedepannya
Parah saldo invest saya seharus nya Rp.100.000 menjadi Rp44.000 setelah saya komplain malah jadi 0 mohon ketegasan nya untuk membantu dari pelanggan nya...,parah saldo invest seharus rp menjadi rp komplain jadi ketegasan untuk membantu pelanggan
"Benr² ga bertanggung jawab ovo ini saya beli pulsa paket data udh 2hari mash belum berhasil, klo ga bisa ya kembaliin saldo saya! SIMPLE!",benr bertanggung jawab beli pulsa paket data udah mash berhasil kembaliin saldo simple
Mohon bantuannya saya mau SIG on sdh masukkn nomor hp kok kode verifikasi gak muncul di SMS no hp saya 🙏 saya coba uninstall lalu install lagi coba masukkan nomor hp kok malah terblokir akun saya 😭,bantuannya sig on masukkn nomor handphone kode verifikasi muncul sms no handphone coba uninstall install coba masukkan nomor handphone terblokir akun
Semakin susah mau transfer ovo ke ovo ataupun dengan bank...limit kaga limitnya kaga ada pemberitahuan gila....bikin orang susah mau transfer.... jadi takut gw gunain nih aplikasi,susah transfer bank limit limitnya pemberitahuan gila orang susah transfer jadi takut gunain
Sya ksh bintang2 krn saya kecewa dgn proses upgrade foto selvi yg terlalu ribet Sdh berkali kali mencoba slalu gagal,bintang kecewa proses upgrade foto selvi ribet berkali kali mencoba gagal
Aplikasi lol !! Saldo ada tapi gabisa transaksi apa2 nyesel baby!! Idiot orang lagi darurat mau pake duit malah rese !,tertawa saldo tidak bisa transaksi menyesal baby idiot orang darurat pakai duit rese
"Saya punya no GSM 2,kebetulan yg satu belum pernah aktivasi ovo,singkat cerita,,saya di berikan tranfer oleh sahabat melalui TF ovo,ke no yg blum pernah aktivasi ovo tersebut, setelah saya akan mengaktifkan ovo dengam no tersebut,beberapA kali saya di suruh untuk mengubah sandi dan tidak bisa memdaftar, klw memang OVo itu perusahan kaya dan ternama seharusnya jangan memblok no saya,,, tolong uang saya kembalikan,atau berikan kesempatan terhadap kami untuk verifikasi melalui foto selfy!",punya no gsm kebetulan satu aktivasi singkat cerita berikan tranfer sahabat tf no aktivasi mengaktifkan dengam no kali suruh untuk mengubah sandi memdaftar perusahan kayak ternama memblok no uang kembalikan berikan kesempatan untuk verifikasi foto selfy
Ada yg pernah ketipu lewat ovo? Ada yg bisa bantu gk solusinya? Atau laporin akun/no hp nyaa. Biar jera gitu. Ya ampun tolongg dongg bantuuu 😭😭😭😭😭,tertipu lewat bantu gak solusinya laporin akun no handphone jera ampun tolongg bantu
"Tolong perbarui. Untuk verifikasi ktp, di kolom pilihan kelurahan nama kelurahan (kerten/57143) tempat saya tinggal tidak ada.",perbarui untuk verifikasi ktp kolom pilihan kelurahan nama kelurahan kerten tempat tinggal
knapa kelurahan saya tidak ada dlm daftar. dikarenakan itu saya gagal trus dlm upgrade. segera perbaiki.jika dlm 3 hari kerja tidak selesai. solusinya adalah uninstal.,knapa kelurahan daftar gagal terus upgrade perbaiki kerja selesai solusinya uninstal
"Sejak kemarin tidak bisa melakukan transaksi dan transfer, katanya nomor rekening tidak terdaftar. Jika gangguan, katakan gangguan.",kemarin melakukan transaksi transfer katanya nomor rekening terdaftar gangguan katakan gangguan
Minta verifikasi aja ribet.. hrz ngeprint n pk materai 10000.. hadeeehhh.. ngerti si demi k amanan.. DANA aja g seribet ini.. makan aja tuh duit gw.. ternyata mrk kaya dr hasil duit tilepan yah... Kl 500.000 x 5 aja 1mgg org lupa password udh 2.500.000 x 4 .. tp g apa2 lah itung2 sedekah k org miskin..,meminta verifikasi ribet hrz ngeprint penjahat kelamin materai hadeh mengerti amanan seribet makan duit ternyata kayak hasil duit tilepan ya kalo mgg orang lupa word udah hitung sedekah orang miskin
"Sebenarnya bagus ,tapi karna kemarin update jd harus ngulang login lg mana pas masukin nomor hp ternyata 3 nomor blakang kebalik ..,pas mau masukin kode verifikasi eh akun terblokir..mana nomor hp cuma satu mau beli kartu lg jauh konternya😢😏😏😞",bagus kemarin update jadi mengulang login pas masukkan nomor handphone ternyata nomor blakang kebalik pas masukkan kode verifikasi eh akun terblokir nomor handphone satu beli kartu jauh konternya
Yakin n percaya bahwa smua akan di buat jadi lebih mudah... ovo reksadana yakin menguntungkan dan bagus untuk yg mau mnjadi awal investor,yakin percaya jadi mudah reksadana yakin menguntungkan bagus untuk menjadi awal investor
"transfer dari ovo ke bank ada problem, saldo ovo dh kepotong tapi saldonya belom masuk diatm. kalo kek gini trus mending saya pindah aja ke e-wallet lain 👎",transfer bank masalah saldo deh kepotong saldonya masuk diatm kayak terus lebih baik pindah wallet
Udah nyoba 50x tetep verifikasi wajah gk sesuai apa gw kurang ganteng tod susah banget mau upgrade premier doang,mencoba tetap verifikasi wajah gak sesuai kurang ganteng tod susah banget upgrade premier doang
"Halo pihak ovo saya mau komplin pusat bantuan gak bisa akses,saya beli pulsa udah 2 hari blm masuk saldo sudah kepotong....sedagkan pusat bantuan gak bisa di akses....mohon bantuannya...",halo pihak komplin pusat bantuan akses beli pulsa masuk saldo kepotong sedagkan pusat bantuan akses bantuannya
Saya isi paket data tapi pembelian diproses mulu belum kekirim² dan pulsa saya kepotong udah logout udah di update juga kenapa??????,isi paket data pembelian diproses terus kekirim pulsa kepotong logout update
"Payah bnget nih aplikasi low respon,taranfer gak bisa ,alesanya demi ke amankan akun, trus untuk apa adanya fingerprint ada kode akses ,bukanya itu udh ke amankan akun Dasar pembodohan😡😡",payah banget respon taranfer alesanya amankan akun terus untuk fingerprint kode akses bukanya udah amankan akun dasar pembodohan
"Keterangan transfer berhasil, tapi dananya ga masuk ke rekening tujuan. Yang bener aja dong, jangan bikin repot. Urus sana urus sini",keterangan transfer berhasil dananya masuk rekening tujuan benar repot urus urus
Seharusnya biaya top up tidak langsung dipotong dari jumlah top up. Mungkin lebih baik dari sumber dana bank atau ada pilihan dari sumber dana bank atau dari saldo ovo,biaya top up langsung dipotong jumlah top up baik sumber bank pilihan sumber bank saldo
"Masa mau verifikasi buat transfer pke e-ktp ga bisa², pdhl udh bener foto e-ktpnya. Eh malah kmbali ke awal lagi. Aneh aplikasinya .",masa verifikasi transfer pakai ktp udah benar foto ktpnya eh kembali awal aneh aplikasinya
Kata sandinya sudah benar tp gabisa login.. udh instal ulang masih tetep sama.. atur ulang kata sandi jg gagal.. ahh kecewa. Jangan pakai ovo ya teman2 uninstall saja. Terimakasih.,kata sandinya benar tidak bisa login udah instal ulang tetap atur ulang kata sandi gagal ah kecewa pakai teman uninstall terimakasih
ovo tida pernah serius melayani keluhan pelanggan saya kesulitan melakukan transper ke rek bank minta bantuan via chat tida pernah ada tanggapan.,serius melayani keluhan pelanggan kesulitan melakukan transper rek bank meminta bantuan via chat tanggapan
"Gimana ini bos baru daftar baru jadi langsung terblokir, lah mo make gimana ini ga jelas...(kecewa😒) Enakan pake g...y gampang transaksi lancar..",bos daftar jadi langsung terblokir memakai jelas kecewa enakan pakai gampang transaksi lancar
"tolong klo mau ada perubahan aplikasinya dikasih tau dong min jng kaya gini org mau transaksi gak bisa apa""an bgini .. saya kasih bntang 1 karna cuma mau nulis ulasan aja kecewa saya",perubahan aplikasinya dikasih tahu min kayak orang transaksi an bntang menulis ulasan kecewa
"Aduh koq eror sih ovo nya, mw masuk pake sidik jari tiba"" ga bisa, pake pin jg aneh ga bisa.. aduh mana udh masukin saldo, tolong donk di respon nih",aduh eror now watching masuk pakai sidik jari tiba pakai pin aneh aduh udah masukkan saldo respon
"Beli voucher google play di sini merugikan,penipuan Saya sudah beli waktu mau digunakan tidak bisa, kirim email juga gak ada tanggapan penyelesaiannya Tutup aja OVOnya",beli voucher google play merugikan penipuan beli waktu digunakan kirim email tanggapan penyelesaiannya tutup ovonya
"sekarang ovo udh gak jelas, udh kena cas adm pas topup di counter, trus kena potong adm lagi di apk ovo kita sendiri😶 bikin nyesek, mnding gua beralih ke apk sebelah,",udah jelas udah kena cas adm pas topup counter terus kena potong adm menyesak mending beralih sebelah
Ko ovo invest punya saya pas mau jual lama banget si di tunggu juga pas lagi butuhnya padahal mau jual ovo invest nya eh lama di tungguin juga di ketik gabisa apa² ada solusinya kah admin?,invest punya pas jual banget tunggu pas butuhnya jual invest eh tungguin ketik tidak bisa solusinya kah admin
Maaf saya masih baru jadi saya blom ada pengalaman soal transaksi apapun masih dlm proses jika saya alami baru bisa kasih ulasan dikemudian hari namun saya Beri bintang 3 donk 🙏👌,maaf jadi pengalaman soal transaksi apapun proses alami ulasan dikemudian beri bintang
Kayak taik aplikasi ovo ini....sering kali ngirim atau beli koin domino di ovo tapi gagal aja...padalah bukan sikit² saldo ku.....aplikasi kagak jelas..kalau hubungi operator katanya batas harian..padahal baru pakai sebesar 100ribuan...sedangkan ovoku yg premier,tahi kali mengirim beli koin domino gagal padalah sikit saldo ku jelas hubungi operator katanya batas harian pakai sebesar ribuan ovoku premier
Ovo kenapa sekarang jadi jelek gini si suruh di upgrade udah di upgrade malah gak bisa masuk suruh masukin kode security malah gak bisa terus parah banget,jadi jelek suruh upgrade upgrade masuk suruh masukkan kode security terus parah banget
Kok skrng ovo jadi gk jls sih gk Kya dulu . Udh konfirmasi ke no telp yg di sarankan tapi masih aja di blokir akun saya . Ja ada saldonya,jadi gak jls gak kaya udah konfirmasi no telepon sarankan blokir akun saldonya
Saya mengalami masalah saat ini dengan nominal investasi yang tiba-tiba berkurang tanoa ada riwayat transaksi/proses pencairan.,mengalami masalah nominal investasi tiba tiba berkurang tanoa riwayat transaksi proses pencairan
KENAPA BINTANG 1 KARENA KNP YA SAYA MAU UPGRADE KE OVOPREM SUDH BERKALI² MALAH LIMIT² TERUS TOLONG DEVELOPER NYA DI PERBARUI/BENARKAN SAYA MAU TRANSAKSI MAKAI APLIKASI INI SUSAH BANGET SAYA SANGAT KECEWA BERKALI² DI LIMIT KAN KESAL SENDIRI😡❌❌,bintang upgrade ovoprem berkali limit terus developer perbarui benarkan transaksi makai susah banget kecewa berkali limit kesal
"Aplikasi mempersulit transfer uang,masa iya mau transfer ke rekening bank lain harus nunggu 1 bulan,lah terus itu kan uang saya",mempersulit transfer uang masa transfer rekening bank menunggu bulan terus uang
"Gmana sih mau masuk aja gak bisa suruh masukin email udah di masukin laporanya email udah terdaftar coba masukin email lain,lah orang email cmn 1 suruh ke email lain....makin gak jelas ni apk dulu gak kaya gini kok sekarang makin rumit",masuk suruh masukkan email masukkan laporanya email terdaftar coba masukkan email orang email cuman suruh email jelas kayak rumit
"Sejauh ini masih bagus, tapi saya berharap nantinya OVO bisa dipakai di segala macam pembayaran seperti Google Play, Online Shop, DLL",sejauh bagus berharap dipakai pembayaran google play onlen shop dan lain-lain
"Apk Jelek Tiap Di Tanya Jawab Nya Selalu Sama 7+24Jam Udh Gitu TF Ke Refkening Kena Potongan, Mending Kali Berhasil TF Nya Gagal Mulu, Masih Kalah TOP Sama Dana/Link Aja,Apk Jelek Kecewa Bngt Udh Upgret Ke Prime Di Apk Ini!!!!! buang"" Nik KTP.... Jangan Dwonalod TF Nya Bermasalah Mulu",jelek tanya jawab jam udah tf refkening kena potongan lebih baik kali berhasil tf gagal terus kalah top link jelek kecewa banget udah upgret prime buang nik ktp dwonalod tf bermasalah terus
"Parahh sekarang ngisi top up ovo selalu di potong ,gak seperti tahun 2020 top up 20.000 ke isi 20.000 ,sekarang top up selalu ke potong aja :( 1.500",parah mengisi top up potong tahun top up isi top up potong
Udah unduh aplikasi inj udah daftar udh top up gilirran mau buka lagi mau tf gk bisa kode nya salah gmn si 🤦,unduh inj daftar udah top up gilirran tf gak kode salah gimana
Sangat kecewa gagal trus tranfer apa kalian mau nyolong uang kami di ovo awas ajh kalo besok gk bisa transfer biar apk ini di hapus dari play store orang lagi butuh duit malah gak bisa transfer sangat kecewa udh 5kali ke gini,kecewa gagal terus tranfer mencolong uang awas besok gak transfer hapus play store orang butuh duit transfer kecewa udah kali
Ovo emang aplikasi ga berguna Sudah puluhan kali saya melapor Bahkan sudah 2 kali di telfon cs tapi ga ada penyelesaian Bahkan semua arahan sudah saya lakukan tapi tetap aja ga bisa di pakai transaksi Aplikasi apa namanya ini Ga bertanggung jawab,berguna puluhan kali melapor kali telfon cs penyelesaian arahan lakukan tetap pakai transaksi namanya bertanggung jawab
"Kenapa biaya admin org kirim ke kita di bebankn ke kita , jadikurangkn duit kita buat beli pulsa , transfer juga udah ga gratis lagi",biaya admin orang kirim bebankn jadikurangkn duit beli pulsa transfer gratis
"Aplikasi kapitalis, top-up kena biaya admin 1000 padahal dari pihak bank tidak dikenakan biaya !!!! TF ke bank sendiri kena biaya juga 2500 !!! Rugi gue !!",kapitalis top up kena biaya admin pihak bank dikenakan biaya tf bank kena biaya rugi
Layanan investasi ovo lamban .dana yang sudah terkirim dalam proses berhari hari tidak bisa ditarik+biaya top up 1000 kemahalan kalau untuk keperluan menabung dengan nominal kecil,layanan investasi lamban terkirim proses berhari ditarik biaya top up kemahalan untuk keperluan menabung nominal
Tolong info diperbaiki masih banyak kekurangannya bisa transfer lelet. Sangat membosankan. Transaksi berhasil setiap saya transfer kebanyakan gagal.dan SN lama masuk..🙏🏻,informasi diperbaiki kekurangannya transfer lambat membosankan transaksi berhasil transfer kebanyakan gagal sn masuk
Tiga bintang dulu deh soalnya saya masuk keaplikasinya ngak bisa bisa suru prepikasi terus entah berapa kali nanti kalau sudah bisa di pergunakan OVO nya saya tambain deh bintang nya oke,tiga bintang deh soalnya masuk keaplikasinya nggak suruh prepikasi terus tidak tahu kali pergunakan tambain deh bintang oke
"Itu registrasi premium nya susah,admin tolong benerin dong,masa 10 kali percobaan gagal terus padahal ga ada yang salah ,. .kecewa",registrasi premium susah admin benerin masa kali percobaan gagal terus salah kecewa
Beli pulsa saldo udh kepotong tpi blom masuk di histori juga GK ad . Parahhhh .. kapok kapokkk,beli pulsa saldo udah kepotong masuk histori gak parah kapok kapok
"Aplikasih yg tidak bermanfaat,untuk memproses data saja,untuk meng upgrade ke ovo primer saya menunggu waktu nya sampai 3 hari tidak kelar kelar.butuh peningkatan lagi",aplikasih bermanfaat untuk memproses data untuk meng upgrade primer menunggu waktu kelar kelar butuh peningkatan
Kenapa akun saya malah di blok dan saya tidak tau kesalahan saya padahal saya mau transfer sedangkan code securiti yang saya masukan salah trus padahal m masih no itu code nya ko selalalu salah terimakasih,akun blok tahu kesalahan transfer code securiti masukan salah terus no code selalalu salah terimakasih
"Saya perbarui nih buat ovo karna keluhan saya kemarin sudah d dengar dan respon dengan baik,walaupun butuh proses yg lumayan tapi saya apresiasi buat cs ovo.trimakasih buat cs ovo.",perbarui keluhan kemarin dengar respon baik butuh proses lumayan apresiasi cs trimakasih cs
kenapa transfer ke bank tidak bisa..? jawab di sini. tidak usah bertele tele menyuruh lapor via email segala.. saya tidak punya waktu,transfer bank jawab perlu bertele tele menyuruh lapor via email punya waktu
"Udah daftar, udah bisa masuk Cuman waktu mau Upgrade ke OVO PREMIUM gabisa terus. Waktu foto KTP, Katanya kualitas foto kurang bagus. Padahal udah di tempat terang.",daftar masuk waktu upgrade premium tidak bisa terus waktu foto ktp katanya kualitas foto kurang bagus tempat terang
Top Up kena potongan. Transfer kena admin. Buat ngegrab tarif lebih mahal drpd bayar cash. Apa bagusnya aplikasi ini?? Hahaaaa,top up kena potongan transfer kena admin ngegrab tarif mahal bayar cash bagusnya tertawa
"Aplikasi ini sangat membantu Buat transfer uang ke bank , beli token/ listrik , pulsa HP dll semua bisa .",membantu transfer uang bank beli token listrik pulsa handphone dan lain-lain
Ini kenapa jadinya gk bisa Transfer ke Rekening.. Udah di pilih Opsi Bank Tujuan tetap gak muncul bank tujuan pada opsi... Di coba berulangkali tetap aja di suruh pilih bank tujuan terus.. Astaga,jadinya gak transfer rekening pilih opsi bank tujuan tetap muncul bank tujuan opsi coba berulangkali tetap suruh pilih bank tujuan terus astaga
tolong perbaiki kembali kualitas dan kecepatan bantuan layanan setelah saya upgred naik versi ovo suka keluar sendri dan kembali ke tampilan muka kode/pasword seperti saat pertama membuka aplikasi,perbaiki kembali kualitas kecepatan bantuan layanan upgred naik versi suka keluar kembali tampilan muka kode pasword pertama membuka
Saya kecewa sekali masa saya top up di UniPin udah itu mau bayar pas suruh buka ke Ovo udah mau saya bayar eh kata nya waktu habis tolong la agak di perlamakan waktu nya saya jadi gak bisa top up,kecewa masa top up unipin bayar pas suruh bayar eh kata waktu habis perlamakan waktu jadi top up
"Udah bagus aplikasinya transaksi cepat dan engga ribet,sedikit saran mohon di kembangkan lebih baik lagi pda beberapa fitur yg kadang suka eror .Terimakasih :)",bagus aplikasinya transaksi cepat ribet saran kembangkan baik fitur kadang suka eror terimakasih
"Kasih bintang satu, hehhe soalnya gak ada vitur tenfer sesuai nominal. Masak harus 10rb. Kalo bisa di bawah 10rb gass 5 bintang Plus Pengguna Ovo banyak Ripper banyak penipu hhahaa",bintang satu hehhe soalnya vitur tenfer sesuai nominal masak ribu bawah ribu bintang plus pengguna ripper penipu hhahaa
Kenapa Daftar dan Upgrade OVO Verifikasi Pake KTP susah??? Terus klo pernah daftar dgn Email dan nomer Hp kenapa gak bisa ya??? SEMOGA Data data yg dikirim aman.,daftar upgrade verifikasi pakai ktp susah terus daftar email nomer handphone semoga data data dikirim aman
Aplikasih setan... Saya sudah isi saldo 200.000 mala transaksi mau isi pulsa gagal terus... Mau transaksi gagal terus. Saldo saya mau di apakan aplikasih setan,aplikasih setan isi saldo mala transaksi isi pulsa gagal terus transaksi gagal terus saldo apakan aplikasih setan
"saya mau upgrade ke primeir tapi saat pengambilan foto ktp , foto yang awal ny sudah jelas tapi hasil nya selalu blur, mohon bantuan nya agar bisa upgrade ke primeir",upgrade primeir pengambilan foto ktp foto awal jelas hasil blur bantuan upgrade primeir
Tolong di perbaiki.....habis d upgrade malah gak bisa masuk...sandi salah terus kan aneh...langsung uninstall...terlalu beresiko untuk urusan duit...kalau apk nya error...maaf bosqu,perbaiki habis upgrade masuk sandi salah terus aneh langsung uninstall beresiko untuk urusan duit error maaf bosqu
"Ovo banyak banget masalah nya transfer gagal lah, login gabisa lah ini yg saya alamin login gabisa masuk gatau kenapa maintenance atau gimana Saldo masih ada padahal ya allah",banget masalah transfer gagal login tidak bisa alamin login tidak bisa masuk enggak tau maintenance saldo allah
"Parah emang , sering eror ntah di transfer, aplikasi ilang menu nya , eror eror eror ... Dah kapok naruh uang disini , waktu di butuhkan ga bisa di pake.... Cuk jaran.. !!",parah eror transfer hilang menu eror eror eror kapok naruh uang waktu butuhkan pakai cuk jaran
Akhirnya transaksi pulsa saya berhasil masuk setelah lama menunggu. Ovo harus perbaiki kinerjanya. Isi pulsa urgent jangan buat customer menunggu 1x24 jam,transaksi pulsa berhasil masuk menunggu perbaiki kinerjanya isi pulsa urgent customer menunggu jam
"Apaan nih makin banyak bug,kuota kaga masuk"",tampilan home,finance,ama profile sama aja bentuknya home / tampilan utama terus.",bug kuota masuk tampilan rumah finance profile bentuknya rumah tampilan utama terus
"Sungguh menyedihkan tidak bisa buat transfer antar bank, padahal udh terlanjur top up buat di trf ke bank. Tolong segera diperbaiki!",sungguh menyedihkan transfer bank udah terlanjur top up trf bank diperbaiki
"Kenapa sih ni aplikasi,mau transfer ber ulang ulang kali tetap gagal teru.klok gini kan kita yang rugi,gak ada gunanya juga kita install aplikasi satu ini",transfer ber ulang ulang kali tetap gagal terus kalo rugi gunanya install satu
"Gabisa transfer ke rekening bank lagi, sudah ngehubungi CS jawaban tidak menemukan hasil, kayanya emang kudu pindah ke apk lain, terima kasih ovo",tidak bisa transfer rekening bank ngehubungi cs jawaban menemukan hasil kayaknya pindah terima
"Setelah update kena potong biaya dan sering gagal transfer..customer support lama,nunggu bisa sampai Berjam jam hanya untuk bertanya",update kena potong biaya gagal transfer customer suppolama menunggu berjam jam untuk bertanya
"Terima kasih telah cepat merespon keluhan, semoga kedepannya lebih mantap lagi symtemnya, & perbaikan yg cepat & tepat menjadi suatu respon yg baik & oke 👍👍👍",terima cepat merespon keluhan semoga kedepannya mantap symtemnya perbaikan cepat tepat menjadi respon baik oke
"gmn sih masa upgerd dh hampir 30x masih ga bisa jg, padahal e KTP masih baru di tempat terang, Ampe udh jelas bgt ttp ga bisa maaf klo 🌟 1",gimana masa upgerd deh ktp tempat terang udah jelas banget tetap maaf
udah customer service nya susah dihubungi dan sekarang malah mao transfer ada notif eror terus.....padahal sudah mengikuti syrat dan ketentuan yg ada..... OVO PAYAH,customer service susah dihubungi transfer notif eror terus mengikuti syrat ketentuan payah
"Dengan OVO segalanya jadi mudah Tp ko sekarang g bisa isi saldo OVO dari LinkAja, knp y? Isi saldo ovo hanya bisa dr TPOED itu pun cm bisa d alfa, smakin sulit z mau isi ovo, sedangkan d kota saya g ada ovo booth. D abang grab sll g bisa ktx sekarang isi ovo sulit🤦‍♀️emang 👍👍",jadi mudah isi saldo isi saldo tpoed alfa sulit isi kota booth abang grab ktx isi sulit
Knapa akun saya diblokir. Knapa woi Sudah hubungi cs tapi gak di perbaiki Knpa ovo ini knapa Itu uang bukan mainan. Jangan bikin kecewa lh Uang saya gmn ini,knapa akun diblokir knapa woi hubungi cs perbaiki knapa uang mainan kecewa uang gimana
"Semenjak update ketika saya top up pulsa jadi lama, tidak terkirim kirim padahal saldo terpotong, mohon diperhatikan dan diperbaiki.",semenjak update top up pulsa jadi terkirim kirim saldo terpotong diperhatikan diperbaiki
"Kecewa banget sama aplikasi ovo mau melakukan pembayaran gagal trs "" ulangi beberapa saat lagi"" udah hampir 5 hari jawabannya gitu terus emang aplikasi jelek gaguna hapus aja",kecewa banget melakukan pembayaran gagal terus ulangi jawabannya terus jelek gaguna hapus
Tolong dong untuk top up bisa dilakukan di alfa atau indomart . . Agak susah juga kalo mau top up lewat bank atau yg laen . .,untuk top up dilakukan alfa indoma susah top up lewat bank
"Ya ampun bener""ngecewain gak sih !!! Aku udh top up . Mau bayar""jadi susah. Masak pin udh bener salah trs !!!!!",ampun benar ngecewain udah top up bayar jadi susah masak pin udah benar salah terus
Tiba2... Pas mau login suruh masukin no hp akun.. tapi terjadi kesalahan terus.. padahal nomernya sudah bener.. napa ya..!?,tiba pas login suruh masukkan no handphone akun terjadi kesalahan terus nomernya benar
"Aplikasi paling mengecewakan,, Masak minta otp gak masuk masuk Padahl mau login ke akun lain malah gak bisa2.... Giliran ada otp dsuruh cek smsnya. parah.........",mengecewakan masak meminta otp masuk masuk login akun giliran otp dsuruh cek smsnya parah
"Udah lima hari gak beres bres masalah peralihan no padahal udah vertifikasi kirim photo lewat email,malah di suruh lagi hubungi cs lagi ,emangnya nelpon cs gak pake pulsa,aplikasi gak recomended cs sama pelayanannya",lima beres beres masalah peralihan no vertifikasi kirim photo lewat email suruh hubungi cs memangnya nelpon cs pakai pulsa recomended cs pelayanannya
"Error, tf ke rekening belum masuk, cs center lama antrinya udah sejam masak belum bisa chat. Karyawannya kemana aja itu",error tf rekening masuk cs center antrinya sejam masak chat karyawannya kemana
"Bad banget ovo investnya, saya top up 100 ribu udah proses pembeliannya lama banget, sekalinya berhasil uang saya hilang.",bad banget investnya top up ribu proses pembeliannya banget sekalinya berhasil uang hilang
Gimana si ovo nya. Udah masukin saldo tapi ga tersambung grab nya .aneh udah 5hari ttp aja ga tersambung .pdhl no hp dan email smaa ..bintang 1 dulu,masukkan saldo tersambung grab aneh tetap tersambung no handphone email smaa bintang
"Kok akhir akhir ini saya gagal login yah padahal security code udah benar, udh saya coba uninstal dan saya instal tetapi tetap ga bisa, tolong diperbaiki🙏🏼🙏🏼",akhir akhir gagal login ya security code benar udah coba uninstal instal tetap diperbaiki
"2500 sekali tarik ke bank sangat gak worth... Biayanya sama dengan warung di kampung, untuk akun yg butuh perawatan pulsa untuk pengguna nya sangat tidak worth",tarik bank bernilai biayanya warung kampung untuk akun butuh perawatan pulsa untuk pengguna bernilai
